GT0-10-1_S127_L001.singles.fastq:614
GT0-10-2_S135_L001.singles.fastq:638
GT0-10-3_S143_L001.singles.fastq:653
GT0-11-1_S151_L001.singles.fastq:728
GT0-11-2_S159_L001.singles.fastq:554
GT0-11-3_S167_L001.singles.fastq:996
GT0-1-1_S7_L001.singles.fastq:604
GT0-12-1_S175_L001.singles.fastq:205
GT0-12-2_S183_L001.singles.fastq:774
GT0-12-3_S191_L001.singles.fastq:654
GT0-1-2_S15_L001.singles.fastq:693
GT0-13-1_S104_L001.singles.fastq:754
GT0-13-2_S112_L001.singles.fastq:381
GT0-13-3_S120_L001.singles.fastq:836
GT0-1-3_S23_L001.singles.fastq:1025
GT0-14-1_S128_L001.singles.fastq:928
GT0-14-2_S136_L001.singles.fastq:543
GT0-14-3_S144_L001.singles.fastq:639
GT0-15-1_S152_L001.singles.fastq:767
GT0-15-2_S160_L001.singles.fastq:623
GT0-15-3_S168_L001.singles.fastq:1187
GT0-16-1_S176_L001.singles.fastq:1234
GT0-16-2_S184_L001.singles.fastq:1347
GT0-16-3_S192_L001.singles.fastq:343
GT0-17-1_S199_L001.singles.fastq:1206
GT0-17-2_S207_L001.singles.fastq:1045
GT0-17-3_S215_L001.singles.fastq:528
GT0-18-1_S223_L001.singles.fastq:428
GT0-18-2_S231_L001.singles.fastq:548
GT0-18-3_S239_L001.singles.fastq:878
GT0-19-1_S247_L001.singles.fastq:876
GT0-19-2_S255_L001.singles.fastq:966
GT0-19-3_S263_L001.singles.fastq:1467
GT0-20-1_S271_L001.singles.fastq:3
GT0-20-2_S279_L001.singles.fastq:1684
GT0-20-3_S287_L001.singles.fastq:870
GT0-21-1_S200_L001.singles.fastq:852
GT0-21-2_S208_L001.singles.fastq:894
GT0-21-3_S216_L001.singles.fastq:660
GT0-2-1_S31_L001.singles.fastq:1101
GT0-22-1_S224_L001.singles.fastq:744
GT0-22-2_S232_L001.singles.fastq:591
GT0-22-3_S240_L001.singles.fastq:1077
GT0-2-2_S39_L001.singles.fastq:652
GT0-23-1_S248_L001.singles.fastq:1332
GT0-23-2_S256_L001.singles.fastq:1177
