GT0-10-1_S127_L001.singles.fastq:1051
GT0-10-2_S135_L001.singles.fastq:982
GT0-10-3_S143_L001.singles.fastq:1302
GT0-11-1_S151_L001.singles.fastq:1234
GT0-11-2_S159_L001.singles.fastq:872
GT0-11-3_S167_L001.singles.fastq:1571
GT0-1-1_S7_L001.singles.fastq:841
GT0-12-1_S175_L001.singles.fastq:298
GT0-12-2_S183_L001.singles.fastq:1321
GT0-12-3_S191_L001.singles.fastq:1297
GT0-1-2_S15_L001.singles.fastq:805
GT0-13-1_S104_L001.singles.fastq:1250
GT0-13-2_S112_L001.singles.fastq:622
GT0-13-3_S120_L001.singles.fastq:1614
GT0-1-3_S23_L001.singles.fastq:1285
GT0-14-1_S128_L001.singles.fastq:1808
GT0-14-2_S136_L001.singles.fastq:912
GT0-14-3_S144_L001.singles.fastq:1187
GT0-15-1_S152_L001.singles.fastq:1384
GT0-15-2_S160_L001.singles.fastq:1011
GT0-15-3_S168_L001.singles.fastq:1731
GT0-16-1_S176_L001.singles.fastq:1438
GT0-16-2_S184_L001.singles.fastq:2178
GT0-16-3_S192_L001.singles.fastq:462
GT0-17-1_S199_L001.singles.fastq:1464
GT0-17-2_S207_L001.singles.fastq:1582
GT0-17-3_S215_L001.singles.fastq:760
GT0-18-1_S223_L001.singles.fastq:593
GT0-18-2_S231_L001.singles.fastq:829
GT0-18-3_S239_L001.singles.fastq:1028
GT0-19-1_S247_L001.singles.fastq:1222
GT0-19-2_S255_L001.singles.fastq:1186
GT0-19-3_S263_L001.singles.fastq:1873
GT0-20-1_S271_L001.singles.fastq:2
GT0-20-2_S279_L001.singles.fastq:2086
GT0-20-3_S287_L001.singles.fastq:910
GT0-21-1_S200_L001.singles.fastq:836
GT0-21-2_S208_L001.singles.fastq:1132
GT0-21-3_S216_L001.singles.fastq:792
GT0-2-1_S31_L001.singles.fastq:1611
GT0-22-1_S224_L001.singles.fastq:1027
GT0-22-2_S232_L001.singles.fastq:936
GT0-22-3_S240_L001.singles.fastq:1415
GT0-2-2_S39_L001.singles.fastq:830
GT0-23-1_S248_L001.singles.fastq:1594
GT0-23-2_S256_L001.singles.fastq:1539
GT0-23-3_S264_L001.singles.fastq:1088
GT0-2-3_S47_L001.singles.fastq:789
GT0-24-1_S272_L001.singles.fastq:1322
GT0-24-2_S280_L001.singles.fastq:1335
GT0-24-3_S288_L001.singles.fastq:865
GT0-3-1_S55_L001.singles.fastq:1943
GT0-3-2_S63_L001.singles.fastq:1625
GT0-3-3_S71_L001.singles.fastq:824
GT0-4-1_S79_L001.singles.fastq:1159
GT0-4-2_S87_L001.singles.fastq:1410
GT0-4-3_S95_L001.singles.fastq:2508
GT0-5-1_S8_L001.singles.fastq:566
GT0-5-2_S16_L001.singles.fastq:948
GT0-5-3_S24_L001.singles.fastq:742
GT0-6-1_S32_L001.singles.fastq:286
GT0-6-2_S40_L001.singles.fastq:937
GT0-6-3_S48_L001.singles.fastq:731
GT0-7-1_S56_L001.singles.fastq:2211
GT0-7-2_S64_L001.singles.fastq:2572
GT0-7-3_S72_L001.singles.fastq:1687
GT0-8-1_S80_L001.singles.fastq:1
GT0-8-2_S88_L001.singles.fastq:1728
GT0-8-3_S96_L001.singles.fastq:579
GT0-9-1_S103_L001.singles.fastq:1266
GT0-9-2_S111_L001.singles.fastq:973
GT0-9-3_S119_L001.singles.fastq:1137
GT1-10-1_S219_L001.singles.fastq:375
GT1-10-2_S227_L001.singles.fastq:842
GT1-10-3_S235_L001.singles.fastq:758
GT1-11-1_S243_L001.singles.fastq:79
GT1-11-2_S251_L001.singles.fastq:436
GT1-11-3_S259_L001.singles.fastq:105
GT1-1-1_S193_L001.singles.fastq:2411
GT1-12-1_S267_L001.singles.fastq:887
GT1-12-2_S275_L001.singles.fastq:157
GT1-12-3_S283_L001.singles.fastq:396
GT1-1-2_S201_L001.singles.fastq:1661
GT1-13-1_S196_L001.singles.fastq:184
GT1-13-2_S204_L001.singles.fastq:423
GT1-13-3_S212_L001.singles.fastq:388
GT1-1-3_S209_L001.singles.fastq:455
GT1-14-1_S220_L001.singles.fastq:336
GT1-14-2_S228_L001.singles.fastq:216
GT1-14-3_S236_L001.singles.fastq:44
GT1-15-1_S244_L001.singles.fastq:136
GT1-15-2_S252_L001.singles.fastq:392
GT1-15-3_S260_L001.singles.fastq:410
GT1-16-1_S268_L001.singles.fastq:462
GT1-16-2_S276_L001.singles.fastq:196
GT1-16-3_S284_L001.singles.fastq:490
GT1-17-1_S197_L001.singles.fastq:1788
GT1-17-2_S205_L001.singles.fastq:666
GT1-17-3_S213_L001.singles.fastq:524
GT1-18-1_S221_L001.singles.fastq:1257
GT1-18-2_S229_L001.singles.fastq:773
GT1-18-3_S237_L001.singles.fastq:135
GT1-19-1_S245_L001.singles.fastq:107
GT1-19-2_S253_L001.singles.fastq:1065
GT1-19-3_S261_L001.singles.fastq:773
GT1-20-1_S269_L001.singles.fastq:523
GT1-20-2_S277_L001.singles.fastq:368
GT1-20-3_S285_L001.singles.fastq:143
GT1-21-1_S198_L001.singles.fastq:2042
GT1-21-2_S206_L001.singles.fastq:69
GT1-21-3_S214_L001.singles.fastq:262
GT1-2-1_S217_L001.singles.fastq:1548
GT1-22-1_S222_L001.singles.fastq:1760
GT1-22-2_S230_L001.singles.fastq:1161
GT1-22-3_S238_L001.singles.fastq:414
GT1-2-2_S225_L001.singles.fastq:1738
GT1-23-1_S246_L001.singles.fastq:503
GT1-23-2_S254_L001.singles.fastq:980
GT1-23-3_S262_L001.singles.fastq:638
GT1-2-3_S233_L001.singles.fastq:610
GT1-24-1_S270_L001.singles.fastq:345
GT1-24-2_S278_L001.singles.fastq:1726
GT1-24-3_S286_L001.singles.fastq:199
GT1-3-1_S241_L001.singles.fastq:119
GT1-3-2_S249_L001.singles.fastq:1167
GT1-3-3_S257_L001.singles.fastq:211
GT1-4-1_S265_L001.singles.fastq:233
GT1-4-2_S273_L001.singles.fastq:289
GT1-4-3_S281_L001.singles.fastq:750
GT1-5-1_S194_L001.singles.fastq:2840
GT1-5-2_S202_L001.singles.fastq:1012
GT1-5-3_S210_L001.singles.fastq:846
GT1-6-1_S218_L001.singles.fastq:1329
GT1-6-2_S226_L001.singles.fastq:1203
GT1-6-3_S234_L001.singles.fastq:671
GT1-7-1_S242_L001.singles.fastq:74
GT1-7-2_S250_L001.singles.fastq:894
GT1-7-3_S258_L001.singles.fastq:203
GT1-8-1_S266_L001.singles.fastq:774
GT1-8-2_S274_L001.singles.fastq:513
GT1-8-3_S282_L001.singles.fastq:664
GT1-9-1_S195_L001.singles.fastq:530
GT1-9-2_S203_L001.singles.fastq:432
GT1-9-3_S211_L001.singles.fastq:367
GT3-10-1_S123_L001.singles.fastq:424
GT3-10-2_S131_L001.singles.fastq:442
GT3-10-3_S139_L001.singles.fastq:468
GT3-11-1_S147_L001.singles.fastq:1122
GT3-11-2_S155_L001.singles.fastq:759
GT3-11-3_S163_L001.singles.fastq:540
GT3-1-1_S97_L001.singles.fastq:350
GT3-12-1_S171_L001.singles.fastq:738
GT3-12-2_S179_L001.singles.fastq:531
GT3-12-3_S187_L001.singles.fastq:403
GT3-1-2_S105_L001.singles.fastq:1070
GT3-13-1_S100_L001.singles.fastq:286
GT3-13-2_S108_L001.singles.fastq:172
GT3-13-3_S116_L001.singles.fastq:1854
GT3-1-3_S113_L001.singles.fastq:361
GT3-14-1_S124_L001.singles.fastq:302
GT3-14-2_S132_L001.singles.fastq:583
GT3-14-3_S140_L001.singles.fastq:322
GT3-15-1_S148_L001.singles.fastq:527
GT3-15-2_S156_L001.singles.fastq:465
GT3-15-3_S164_L001.singles.fastq:545
GT3-16-1_S172_L001.singles.fastq:340
GT3-16-2_S180_L001.singles.fastq:191
GT3-16-3_S188_L001.singles.fastq:398
GT3-17-1_S101_L001.singles.fastq:1491
GT3-17-2_S109_L001.singles.fastq:519
GT3-17-3_S117_L001.singles.fastq:518
GT3-18-1_S125_L001.singles.fastq:1482
GT3-18-2_S133_L001.singles.fastq:435
GT3-18-3_S141_L001.singles.fastq:1455
GT3-19-1_S149_L001.singles.fastq:621
GT3-19-2_S157_L001.singles.fastq:840
GT3-19-3_S165_L001.singles.fastq:890
GT3-20-1_S173_L001.singles.fastq:368
GT3-20-2_S181_L001.singles.fastq:318
GT3-20-3_S189_L001.singles.fastq:375
GT3-21-1_S102_L001.singles.fastq:2028
GT3-21-2_S110_L001.singles.fastq:1807
GT3-21-3_S118_L001.singles.fastq:750
GT3-2-1_S121_L001.singles.fastq:914
GT3-22-1_S126_L001.singles.fastq:328
GT3-22-2_S134_L001.singles.fastq:802
GT3-22-3_S142_L001.singles.fastq:646
GT3-2-2_S129_L001.singles.fastq:872
GT3-23-1_S150_L001.singles.fastq:646
GT3-23-2_S158_L001.singles.fastq:639
GT3-23-3_S166_L001.singles.fastq:2263
GT3-2-3_S137_L001.singles.fastq:1484
GT3-24-1_S174_L001.singles.fastq:389
GT3-24-2_S182_L001.singles.fastq:410
GT3-24-3_S190_L001.singles.fastq:457
GT3-3-1_S145_L001.singles.fastq:449
GT3-3-2_S153_L001.singles.fastq:458
GT3-3-3_S161_L001.singles.fastq:1755
GT3-4-1_S169_L001.singles.fastq:347
GT3-4-2_S177_L001.singles.fastq:506
GT3-4-3_S185_L001.singles.fastq:330
GT3-5-1_S98_L001.singles.fastq:1327
GT3-5-2_S106_L001.singles.fastq:450
GT3-5-3_S114_L001.singles.fastq:446
GT3-6-1_S122_L001.singles.fastq:1178
GT3-6-2_S130_L001.singles.fastq:464
GT3-6-3_S138_L001.singles.fastq:1168
GT3-7-1_S146_L001.singles.fastq:521
GT3-7-2_S154_L001.singles.fastq:729
GT3-7-3_S162_L001.singles.fastq:1445
GT3-8-1_S170_L001.singles.fastq:434
GT3-8-2_S178_L001.singles.fastq:442
GT3-8-3_S186_L001.singles.fastq:377
GT3-9-1_S99_L001.singles.fastq:291
GT3-9-2_S107_L001.singles.fastq:1777
GT3-9-3_S115_L001.singles.fastq:1108
MT0-10-1_S315_L001.singles.fastq:572
MT0-10-3_S331_L001.singles.fastq:622
MT0-11-1_S339_L001.singles.fastq:683
MT0-11-2_S347_L001.singles.fastq:770
MT0-11-3_S355_L001.singles.fastq:873
MT0-1-1_S289_L001.singles.fastq:592
MT0-12-1_S363_L001.singles.fastq:778
MT0-12-2_S371_L001.singles.fastq:824
MT0-12-3_S379_L001.singles.fastq:486
MT0-13-1_S292_L001.singles.fastq:673
MT0-13-2_S300_L001.singles.fastq:709
MT0-13-3_S308_L001.singles.fastq:691
MT0-1-3_S305_L001.singles.fastq:1104
MT0-14-1_S316_L001.singles.fastq:536
MT0-14-3_S332_L001.singles.fastq:819
MT0-15-1_S340_L001.singles.fastq:502
MT0-15-2_S348_L001.singles.fastq:715
MT0-15-3_S356_L001.singles.fastq:678
MT0-16-1_S364_L001.singles.fastq:805
MT0-16-2_S372_L001.singles.fastq:832
MT0-16-3_S380_L001.singles.fastq:429
MT0-17-1_S293_L001.singles.fastq:2116
MT0-17-2_S301_L001.singles.fastq:801
MT0-17-3_S309_L001.singles.fastq:1118
MT0-18-1_S317_L001.singles.fastq:745
MT0-18-2_S325_L001.singles.fastq:510
MT0-18-3_S333_L001.singles.fastq:796
MT0-19-1_S341_L001.singles.fastq:699
MT0-19-2_S349_L001.singles.fastq:696
MT0-19-3_S357_L001.singles.fastq:438
MT0-20-1_S365_L001.singles.fastq:1574
MT0-20-2_S373_L001.singles.fastq:1011
MT0-20-3_S381_L001.singles.fastq:616
MT0-21-1_S294_L001.singles.fastq:1002
MT0-21-2_S302_L001.singles.fastq:700
MT0-21-3_S310_L001.singles.fastq:787
MT0-2-1_S313_L001.singles.fastq:470
MT0-22-1_S318_L001.singles.fastq:920
MT0-22-3_S334_L001.singles.fastq:1303
MT0-2-2_S321_L001.singles.fastq:553
MT0-23-1_S342_L001.singles.fastq:841
MT0-23-2_S350_L001.singles.fastq:871
MT0-23-3_S358_L001.singles.fastq:1036
MT0-2-3_S329_L001.singles.fastq:597
MT0-24-1_S366_L001.singles.fastq:919
MT0-24-2_S374_L001.singles.fastq:990
MT0-24-3_S382_L001.singles.fastq:845
MT0-3-1_S337_L001.singles.fastq:653
MT0-3-3_S353_L001.singles.fastq:1245
MT0-4-2_S369_L001.singles.fastq:677
MT0-5-1_S290_L001.singles.fastq:1184
MT0-5-2_S298_L001.singles.fastq:875
MT0-5-3_S306_L001.singles.fastq:913
MT0-6-1_S314_L001.singles.fastq:588
MT0-6-2_S322_L001.singles.fastq:927
MT0-6-3_S330_L001.singles.fastq:463
MT0-7-1_S338_L001.singles.fastq:761
MT0-7-2_S346_L001.singles.fastq:1926
MT0-7-3_S354_L001.singles.fastq:1221
MT0-8-1_S362_L001.singles.fastq:1108
MT0-8-2_S370_L001.singles.fastq:1009
MT0-8-3_S378_L001.singles.fastq:901
MT0-9-1_S291_L001.singles.fastq:699
MT0-9-2_S299_L001.singles.fastq:665
MT1-10-1_S219_L001.singles.fastq:823
MT1-10-2_S227_L001.singles.fastq:863
MT1-10-3_S235_L001.singles.fastq:685
MT1-11-1_S243_L001.singles.fastq:884
MT1-11-2_S251_L001.singles.fastq:833
MT1-11-3_S259_L001.singles.fastq:1005
MT1-1-1_S193_L001.singles.fastq:680
MT1-12-1_S267_L001.singles.fastq:733
MT1-12-2_S275_L001.singles.fastq:1101
MT1-12-3_S283_L001.singles.fastq:879
MT1-1-2_S201_L001.singles.fastq:820
MT1-13-1_S196_L001.singles.fastq:1300
MT1-13-2_S204_L001.singles.fastq:606
MT1-13-3_S212_L001.singles.fastq:922
MT1-1-3_S209_L001.singles.fastq:1602
MT1-14-1_S220_L001.singles.fastq:716
MT1-14-2_S228_L001.singles.fastq:992
MT1-14-3_S236_L001.singles.fastq:901
MT1-15-1_S244_L001.singles.fastq:1107
MT1-15-2_S252_L001.singles.fastq:1618
MT1-15-3_S260_L001.singles.fastq:1313
MT1-16-1_S268_L001.singles.fastq:935
MT1-16-2_S276_L001.singles.fastq:1114
MT1-16-3_S284_L001.singles.fastq:795
MT1-17-1_S197_L001.singles.fastq:1192
MT1-17-2_S205_L001.singles.fastq:1130
MT1-17-3_S213_L001.singles.fastq:1054
MT1-18-1_S221_L001.singles.fastq:1620
