GT0-10-1_S127_L001.singles.fastq:1403
GT0-10-2_S135_L001.singles.fastq:1233
GT0-10-3_S143_L001.singles.fastq:1740
GT0-11-1_S151_L001.singles.fastq:1610
GT0-11-2_S159_L001.singles.fastq:1045
GT0-11-3_S167_L001.singles.fastq:1954
GT0-1-1_S7_L001.singles.fastq:1053
GT0-12-1_S175_L001.singles.fastq:386
GT0-12-2_S183_L001.singles.fastq:1670
GT0-12-3_S191_L001.singles.fastq:1635
GT0-1-2_S15_L001.singles.fastq:1003
GT0-13-1_S104_L001.singles.fastq:1553
GT0-13-2_S112_L001.singles.fastq:732
GT0-13-3_S120_L001.singles.fastq:2101
GT0-1-3_S23_L001.singles.fastq:1580
GT0-14-1_S128_L001.singles.fastq:2360
GT0-14-2_S136_L001.singles.fastq:1057
GT0-14-3_S144_L001.singles.fastq:1529
GT0-15-1_S152_L001.singles.fastq:1765
GT0-15-2_S160_L001.singles.fastq:1251
GT0-15-3_S168_L001.singles.fastq:2150
GT0-16-1_S176_L001.singles.fastq:1744
GT0-16-2_S184_L001.singles.fastq:2637
GT0-16-3_S192_L001.singles.fastq:594
GT0-17-1_S199_L001.singles.fastq:1752
GT0-17-2_S207_L001.singles.fastq:1963
GT0-17-3_S215_L001.singles.fastq:907
GT0-18-1_S223_L001.singles.fastq:754
GT0-18-2_S231_L001.singles.fastq:1001
GT0-18-3_S239_L001.singles.fastq:1262
GT0-19-1_S247_L001.singles.fastq:1552
GT0-19-2_S255_L001.singles.fastq:1373
GT0-19-3_S263_L001.singles.fastq:2254
GT0-20-1_S271_L001.singles.fastq:4
GT0-20-2_S279_L001.singles.fastq:2552
GT0-20-3_S287_L001.singles.fastq:1110
GT0-21-1_S200_L001.singles.fastq:1016
GT0-21-2_S208_L001.singles.fastq:1416
GT0-21-3_S216_L001.singles.fastq:987
GT0-2-1_S31_L001.singles.fastq:2179
GT0-22-1_S224_L001.singles.fastq:1364
GT0-22-2_S232_L001.singles.fastq:1182
GT0-22-3_S240_L001.singles.fastq:1854
GT0-2-2_S39_L001.singles.fastq:1026
GT0-23-1_S248_L001.singles.fastq:2103
GT0-23-2_S256_L001.singles.fastq:1866
GT0-23-3_S264_L001.singles.fastq:1350
GT0-2-3_S47_L001.singles.fastq:1041
GT0-24-1_S272_L001.singles.fastq:1679
GT0-24-2_S280_L001.singles.fastq:1706
GT0-24-3_S288_L001.singles.fastq:1115
GT0-3-1_S55_L001.singles.fastq:2409
GT0-3-2_S63_L001.singles.fastq:2030
GT0-3-3_S71_L001.singles.fastq:1040
GT0-4-1_S79_L001.singles.fastq:1419
GT0-4-2_S87_L001.singles.fastq:1809
GT0-4-3_S95_L001.singles.fastq:3099
GT0-5-1_S8_L001.singles.fastq:726
GT0-5-2_S16_L001.singles.fastq:1196
GT0-5-3_S24_L001.singles.fastq:981
GT0-6-1_S32_L001.singles.fastq:372
GT0-6-2_S40_L001.singles.fastq:1204
GT0-6-3_S48_L001.singles.fastq:916
GT0-7-1_S56_L001.singles.fastq:2780
GT0-7-2_S64_L001.singles.fastq:3268
GT0-7-3_S72_L001.singles.fastq:2170
GT0-8-1_S80_L001.singles.fastq:1
GT0-8-2_S88_L001.singles.fastq:2232
GT0-8-3_S96_L001.singles.fastq:702
GT0-9-1_S103_L001.singles.fastq:1609
GT0-9-2_S111_L001.singles.fastq:1209
