GT0-10-1_S127_L001.singles.fastq:1031
GT3-8-1_S170_L001.singles.fastq:691
GT3-8-2_S178_L001.singles.fastq:1243
GT3-8-3_S186_L001.singles.fastq:781
GT3-9-1_S99_L001.singles.fastq:655
GT3-9-2_S107_L001.singles.fastq:3568
GT3-9-3_S115_L001.singles.fastq:1829
MT0-10-1_S315_L001.singles.fastq:949
MT0-10-3_S331_L001.singles.fastq:927
MT0-11-1_S339_L001.singles.fastq:975
MT0-11-2_S347_L001.singles.fastq:1049
MT0-11-3_S355_L001.singles.fastq:1087
MT0-1-1_S289_L001.singles.fastq:1047
MT0-12-1_S363_L001.singles.fastq:1099
MT0-12-2_S371_L001.singles.fastq:1120
MT0-12-3_S379_L001.singles.fastq:828
MT0-13-1_S292_L001.singles.fastq:1190
MT0-13-2_S300_L001.singles.fastq:1099
MT0-13-3_S308_L001.singles.fastq:1142
MT0-1-3_S305_L001.singles.fastq:828
MT0-14-1_S316_L001.singles.fastq:898
MT0-14-3_S332_L001.singles.fastq:1230
MT0-15-1_S340_L001.singles.fastq:1022
MT0-15-2_S348_L001.singles.fastq:937
MT0-15-3_S356_L001.singles.fastq:1218
MT0-16-1_S364_L001.singles.fastq:1079
MT0-16-2_S372_L001.singles.fastq:1373
MT0-16-3_S380_L001.singles.fastq:963
MT0-17-1_S293_L001.singles.fastq:1366
MT0-17-2_S301_L001.singles.fastq:976
MT0-17-3_S309_L001.singles.fastq:1005
MT0-18-1_S317_L001.singles.fastq:1035
MT0-18-2_S325_L001.singles.fastq:879
MT0-18-3_S333_L001.singles.fastq:1065
MT0-19-1_S341_L001.singles.fastq:888
MT0-19-2_S349_L001.singles.fastq:815
MT0-19-3_S357_L001.singles.fastq:758
MT0-20-1_S365_L001.singles.fastq:1596
MT0-20-2_S373_L001.singles.fastq:1369
MT0-20-3_S381_L001.singles.fastq:981
MT0-21-1_S294_L001.singles.fastq:1449
MT0-21-2_S302_L001.singles.fastq:1145
MT0-21-3_S310_L001.singles.fastq:962
MT0-2-1_S313_L001.singles.fastq:649
MT0-22-1_S318_L001.singles.fastq:1020
MT0-22-3_S334_L001.singles.fastq:1036
MT0-2-2_S321_L001.singles.fastq:824
MT0-23-1_S342_L001.singles.fastq:1203
MT0-23-2_S350_L001.singles.fastq:1187
MT0-23-3_S358_L001.singles.fastq:737
MT0-2-3_S329_L001.singles.fastq:544
MT0-24-1_S366_L001.singles.fastq:1130
MT0-24-2_S374_L001.singles.fastq:1344
MT0-24-3_S382_L001.singles.fastq:1113
MT0-3-1_S337_L001.singles.fastq:1232
MT0-3-3_S353_L001.singles.fastq:899
MT0-4-2_S369_L001.singles.fastq:836
MT0-5-1_S290_L001.singles.fastq:1343
MT0-5-2_S298_L001.singles.fastq:944
MT0-5-3_S306_L001.singles.fastq:969
MT0-6-1_S314_L001.singles.fastq:723
MT0-6-2_S322_L001.singles.fastq:779
MT0-6-3_S330_L001.singles.fastq:876
MT0-7-1_S338_L001.singles.fastq:812
MT0-7-2_S346_L001.singles.fastq:1999
MT0-7-3_S354_L001.singles.fastq:1216
MT0-8-1_S362_L001.singles.fastq:1331
MT0-8-2_S370_L001.singles.fastq:1155
MT0-8-3_S378_L001.singles.fastq:1112
MT0-9-1_S291_L001.singles.fastq:923
MT0-9-2_S299_L001.singles.fastq:1041
MT1-10-1_S219_L001.singles.fastq:823
MT1-10-2_S227_L001.singles.fastq:831
MT1-10-3_S235_L001.singles.fastq:540
MT1-11-1_S243_L001.singles.fastq:723
MT1-11-2_S251_L001.singles.fastq:759
MT1-11-3_S259_L001.singles.fastq:729
MT1-1-1_S193_L001.singles.fastq:554
MT1-12-1_S267_L001.singles.fastq:804
MT1-12-2_S275_L001.singles.fastq:1293
MT1-12-3_S283_L001.singles.fastq:1188
MT1-1-2_S201_L001.singles.fastq:711
MT1-13-1_S196_L001.singles.fastq:1352
MT1-13-2_S204_L001.singles.fastq:794
MT1-13-3_S212_L001.singles.fastq:952
MT1-1-3_S209_L001.singles.fastq:1045
MT1-14-1_S220_L001.singles.fastq:817
MT1-14-2_S228_L001.singles.fastq:809
MT1-14-3_S236_L001.singles.fastq:1234
MT1-15-1_S244_L001.singles.fastq:830
MT1-15-2_S252_L001.singles.fastq:1223
MT1-15-3_S260_L001.singles.fastq:944
MT1-16-1_S268_L001.singles.fastq:886
MT1-16-2_S276_L001.singles.fastq:842
MT1-16-3_S284_L001.singles.fastq:1015
MT1-17-1_S197_L001.singles.fastq:1203
MT1-17-2_S205_L001.singles.fastq:989
MT1-17-3_S213_L001.singles.fastq:965
MT1-18-1_S221_L001.singles.fastq:1389
MT1-18-2_S229_L001.singles.fastq:1272
MT1-18-3_S237_L001.singles.fastq:1103
MT1-19-1_S245_L001.singles.fastq:1123
MT1-19-2_S253_L001.singles.fastq:1159
MT1-19-3_S261_L001.singles.fastq:1080
MT1-20-1_S269_L001.singles.fastq:1210
MT1-20-2_S277_L001.singles.fastq:924
MT1-20-3_S285_L001.singles.fastq:1022
MT1-21-1_S198_L001.singles.fastq:915
MT1-21-2_S206_L001.singles.fastq:789
MT1-21-3_S214_L001.singles.fastq:787
MT1-2-1_S217_L001.singles.fastq:951
MT1-22-1_S222_L001.singles.fastq:960
MT1-22-2_S230_L001.singles.fastq:861
MT1-22-3_S238_L001.singles.fastq:662
MT1-2-2_S225_L001.singles.fastq:1641
MT1-23-1_S246_L001.singles.fastq:701
MT1-23-2_S254_L001.singles.fastq:782
MT1-23-3_S262_L001.singles.fastq:786
MT1-2-3_S233_L001.singles.fastq:901
MT1-24-1_S270_L001.singles.fastq:1002
MT1-24-2_S278_L001.singles.fastq:1401
MT1-24-3_S286_L001.singles.fastq:895
MT1-3-1_S241_L001.singles.fastq:691
MT1-3-2_S249_L001.singles.fastq:825
MT1-3-3_S257_L001.singles.fastq:1217
MT1-4-1_S265_L001.singles.fastq:784
MT1-4-2_S273_L001.singles.fastq:616
MT1-4-3_S281_L001.singles.fastq:533
MT1-5-1_S194_L001.singles.fastq:1740
MT1-5-2_S202_L001.singles.fastq:2044
MT1-5-3_S210_L001.singles.fastq:2559
MT1-6-1_S218_L001.singles.fastq:943
MT1-6-2_S226_L001.singles.fastq:1084
MT1-6-3_S234_L001.singles.fastq:1090
MT1-7-1_S242_L001.singles.fastq:1190
MT1-7-2_S250_L001.singles.fastq:967
MT1-7-3_S258_L001.singles.fastq:810
MT1-8-1_S266_L001.singles.fastq:1285
MT1-8-2_S274_L001.singles.fastq:1020
MT1-8-3_S282_L001.singles.fastq:1022
MT1-9-1_S195_L001.singles.fastq:2029
MT1-9-2_S203_L001.singles.fastq:910
MT1-9-3_S211_L001.singles.fastq:1164
MT3-10-1_S319_L001.singles.fastq:1031
MT3-10-3_S335_L001.singles.fastq:630
MT3-11-1_S343_L001.singles.fastq:553
MT3-11-2_S351_L001.singles.fastq:508
MT3-11-3_S359_L001.singles.fastq:596
MT3-1-1_S199_L001.singles.fastq:969
MT3-12-1_S367_L001.singles.fastq:634
MT3-12-2_S375_L001.singles.fastq:685
MT3-12-3_S383_L001.singles.fastq:1173
MT3-1-2_S207_L001.singles.fastq:701
MT3-13-1_S296_L001.singles.fastq:740
MT3-13-2_S304_L001.singles.fastq:554
MT3-13-3_S312_L001.singles.fastq:792
MT3-1-3_S215_L001.singles.fastq:679
MT3-14-1_S320_L001.singles.fastq:1240
MT3-14-2_S328_L001.singles.fastq:452
MT3-14-3_S336_L001.singles.fastq:569
MT3-15-1_S344_L001.singles.fastq:577
MT3-15-2_S352_L001.singles.fastq:663
MT3-15-3_S360_L001.singles.fastq:602
MT3-16-1_S368_L001.singles.fastq:728
MT3-17-1_S7_L001.singles.fastq:693
MT3-17-2_S15_L001.singles.fastq:693
MT3-17-3_S23_L001.singles.fastq:637
MT3-18-1_S31_L001.singles.fastq:611
MT3-18-2_S39_L001.singles.fastq:975
MT3-18-3_S47_L001.singles.fastq:772
MT3-19-1_S55_L001.singles.fastq:720
MT3-19-2_S63_L001.singles.fastq:713
MT3-19-3_S71_L001.singles.fastq:754
MT3-20-1_S79_L001.singles.fastq:842
MT3-20-2_S87_L001.singles.fastq:816
MT3-20-3_S95_L001.singles.fastq:991
MT3-21-1_S8_L001.singles.fastq:875
MT3-21-2_S16_L001.singles.fastq:758
MT3-21-3_S24_L001.singles.fastq:777
MT3-2-1_S223_L001.singles.fastq:403
MT3-22-1_S32_L001.singles.fastq:993
MT3-22-2_S40_L001.singles.fastq:909
MT3-22-3_S48_L001.singles.fastq:839
MT3-23-1_S56_L001.singles.fastq:1035
MT3-23-2_S64_L001.singles.fastq:804
MT3-23-3_S72_L001.singles.fastq:896
MT3-2-3_S239_L001.singles.fastq:741
MT3-24-1_S80_L001.singles.fastq:911
MT3-24-2_S88_L001.singles.fastq:949
MT3-24-3_S96_L001.singles.fastq:760
MT3-3-1_S247_L001.singles.fastq:806
MT3-3-2_S255_L001.singles.fastq:953
MT3-3-3_S263_L001.singles.fastq:1507
MT3-4-1_S271_L001.singles.fastq:1285
MT3-4-2_S279_L001.singles.fastq:1386
MT3-4-3_S287_L001.singles.fastq:3195
MT3-5-1_S200_L001.singles.fastq:1148
MT3-5-2_S208_L001.singles.fastq:1443
MT3-5-3_S216_L001.singles.fastq:815
MT3-6-2_S232_L001.singles.fastq:703
MT3-6-3_S240_L001.singles.fastq:887
MT3-7-1_S248_L001.singles.fastq:613
MT3-7-2_S256_L001.singles.fastq:756
MT3-7-3_S264_L001.singles.fastq:598
MT3-8-1_S272_L001.singles.fastq:819
MT3-8-3_S288_L001.singles.fastq:882
MT3-9-2_S303_L001.singles.fastq:1036
MT3-9-3_S311_L001.singles.fastq:705
WT0-10_S169_L001.singles.fastq:669
WT0-11_S177_L001.singles.fastq:514
WT0-12_S185_L001.singles.fastq:451
WT0-13_S98_L001.singles.fastq:789
WT0-14_S106_L001.singles.fastq:645
WT0-15_S114_L001.singles.fastq:487
WT0-16_S122_L001.singles.fastq:511
WT0-17_S130_L001.singles.fastq:693
WT0-18_S138_L001.singles.fastq:448
WT0-19_S146_L001.singles.fastq:778
WT0-1_S97_L001.singles.fastq:457
WT0-20_S154_L001.singles.fastq:679
WT0-21_S162_L001.singles.fastq:608
WT0-22_S170_L001.singles.fastq:710
WT0-23_S178_L001.singles.fastq:697
WT0-24_S186_L001.singles.fastq:538
WT0-2_S105_L001.singles.fastq:404
WT0-3_S113_L001.singles.fastq:472
WT0-4_S121_L001.singles.fastq:393
WT0-5_S129_L001.singles.fastq:592
WT0-6_S137_L001.singles.fastq:404
WT0-7_S145_L001.singles.fastq:641
WT0-8_S153_L001.singles.fastq:590
WT0-9_S161_L001.singles.fastq:562
WT1-10_S171_L001.singles.fastq:662
WT1-11_S179_L001.singles.fastq:494
WT1-12_S187_L001.singles.fastq:592
WT1-13_S100_L001.singles.fastq:488
WT1-14_S108_L001.singles.fastq:586
WT1-15_S116_L001.singles.fastq:462
WT1-16_S124_L001.singles.fastq:532
WT1-17_S132_L001.singles.fastq:696
WT1-18_S140_L001.singles.fastq:1113
WT1-19_S148_L001.singles.fastq:511
WT1-1_S99_L001.singles.fastq:421
WT1-20_S156_L001.singles.fastq:600
WT1-21_S124_L001.singles.fastq:2818
WT1-22_S172_L001.singles.fastq:716
WT1-23_S180_L001.singles.fastq:510
WT1-24_S188_L001.singles.fastq:585
WT1-2_S107_L001.singles.fastq:635
WT1-3_S115_L001.singles.fastq:397
WT1-4_S123_L001.singles.fastq:418
WT1-5_S131_L001.singles.fastq:569
WT1-6_S139_L001.singles.fastq:423
WT1-7_S147_L001.singles.fastq:550
WT1-8_S155_L001.singles.fastq:593
WT1-9_S163_L001.singles.fastq:623
WT3-10_S173_L001.singles.fastq:624
WT3-11_S181_L001.singles.fastq:556
WT3-12_S189_L001.singles.fastq:466
WT3-13_S102_L001.singles.fastq:601
WT3-14_S110_L001.singles.fastq:533
WT3-15_S118_L001.singles.fastq:456
WT3-16_S126_L001.singles.fastq:459
WT3-17_S134_L001.singles.fastq:703
WT3-18_S142_L001.singles.fastq:874
WT3-19_S150_L001.singles.fastq:499
WT3-1_S101_L001.singles.fastq:517
WT3-20_S158_L001.singles.fastq:561
WT3-21_S166_L001.singles.fastq:668
WT3-22_S174_L001.singles.fastq:662
WT3-23_S182_L001.singles.fastq:513
WT3-24_S190_L001.singles.fastq:469
WT3-2_S109_L001.singles.fastq:482
WT3-3_S117_L001.singles.fastq:541
WT3-4_S125_L001.singles.fastq:485
WT3-5_S133_L001.singles.fastq:516
WT3-6_S141_L001.singles.fastq:968
WT3-7_S149_L001.singles.fastq:649
WT3-8_S157_L001.singles.fastq:475
WT3-9_S165_L001.singles.fastq:522
