Samples:R1.bf.size:R1.bf.len:R2.bf.size:R2.bf.len:R1.af.size:R1.af.len:R2.af.size:R2.af.len:size.ovelap.avg:len.overlap.avg
WT1-3_S115_L001_Q_28 : 17033: 296.546: 17033: 296.912: 15534: 275.215: 15534: 225.21: 10754: 449.031
WT0-10_S169_L001_Q_28 : 22202: 299.06: 22202: 299.19: 20490: 277.47: 20490: 224.244: 14021: 451.958
WT0-11_S177_L001_Q_28 : 20087: 297.911: 20087: 298.042: 18641: 279.561: 18641: 225.658: 13049: 453.653
GT0-10-1_S127_L001_Q_28 : 35090: 237.912: 35090: 238.964: 24423: 259.551: 24423: 196.133: 10644: 388.502
GT0-10-2_S135_L001_Q_28 : 31195: 239.519: 31195: 240.715: 21472: 259.159: 21472: 190.536: 8147: 397.544
GT0-10-3_S143_L001_Q_28 : 35429: 250.307: 35429: 253.285: 26201: 257.774: 26201: 195.477: 14280: 344.129
GT0-11-1_S151_L001_Q_28 : 37566: 248.039: 37566: 249.292: 27163: 257.809: 27163: 192.827: 10754: 395.257
GT0-11-2_S159_L001_Q_28 : 28291: 221.811: 28291: 222.7: 17692: 260.153: 17692: 192.457: 6639: 411.542
GT0-11-3_S167_L001_Q_28 : 48214: 235.643: 48214: 236.485: 32439: 254.862: 32439: 189.411: 11429: 403.067
GT0-1-1_S7_L001_Q_28 : 31312: 227.83: 31312: 228.72: 20583: 261.429: 20583: 193.68: 8560: 401.967
GT0-12-1_S175_L001_Q_28 : 9601: 233.163: 9601: 236.322: 6455: 258.305: 6455: 194.477: 3291: 350.348
GT0-12-2_S183_L001_Q_28 : 40438: 248.355: 40438: 249.525: 29204: 257.923: 29204: 191.268: 10281: 413.982
MT3-19-1_S55_L001_Q_28 : 30348: 246.109: 30348: 246.294: 22227: 280.337: 22227: 215.508: 14700: 448.006
MT3-19-2_S63_L001_Q_28 : 31523: 204.848: 31523: 205.909: 18220: 280.652: 18220: 214.997: 12136: 443.179
MT1-5-3_S210_L001_Q_28 : 69988: 196.403: 69988: 151.209: 25508: 244.565: 25508: 199.734: 19472: 333.33
MT3-19-3_S71_L001_Q_28 : 27720: 244.88: 27720: 244.993: 20067: 281.854: 20067: 215.422: 13325: 449.46
MT1-6-1_S218_L001_Q_28 : 33335: 275.529: 33335: 276.239: 27925: 270.993: 27925: 220.122: 18162: 443.579
MT1-15-2_S252_L001_Q_28 : 46578: 277.996: 46578: 279.167: 39057: 271.157: 39057: 221.566: 25940: 444.949
MT3-20-1_S79_L001_Q_28 : 30211: 240.359: 30211: 240.748: 21377: 281.369: 21377: 212.635: 13888: 445.102
MT1-6-2_S226_L001_Q_28 : 48836: 221.458: 48836: 171.752: 21067: 272.371: 21067: 216.087: 14609: 421.163
MT1-15-3_S260_L001_Q_28 : 35475: 284.588: 35475: 285.652: 30680: 272.378: 30680: 221.938: 20614: 445.064
MT3-20-2_S87_L001_Q_28 : 30615: 242.193: 30615: 242.823: 22024: 278.608: 22024: 214.293: 14580: 441.508
MT1-6-3_S234_L001_Q_28 : 48987: 172.714: 48987: 137.169: 15960: 266.085: 15960: 211.667: 11170: 402.087
MT1-16-1_S268_L001_Q_28 : 45981: 218.638: 45981: 169.387: 19828: 277.415: 19828: 218.274: 13363: 445.067
MT3-20-3_S95_L001_Q_28 : 44040: 166.31: 44040: 166.951: 19520: 273.566: 19520: 212.327: 13406: 424.27
MT1-7-1_S242_L001_Q_28 : 36377: 293.479: 36377: 293.902: 32663: 274.066: 32663: 221.935: 21947: 448.398
MT1-16-2_S276_L001_Q_28 : 30610: 289.788: 30610: 290.368: 26973: 272.791: 26973: 220.407: 17835: 447.264
MT3-21-1_S8_L001_Q_28 : 37490: 170.361: 37490: 170.463: 16719: 279.499: 16719: 216.018: 11480: 440.809
MT1-7-2_S250_L001_Q_28 : 36025: 257.816: 36025: 209.839: 20668: 275.144: 20668: 217.393: 14194: 437.602
MT1-16-3_S284_L001_Q_28 : 34892: 236.583: 34892: 238.507: 24067: 275.338: 24067: 218.342: 15913: 445.855
MT3-21-2_S16_L001_Q_28 : 29615: 219.696: 29615: 220.236: 18789: 281.491: 18789: 214.455: 12573: 446.238
MT1-7-3_S258_L001_Q_28 : 56769: 216.191: 56769: 109.28: 10890: 270.665: 10890: 212.038: 7562: 417.869
MT1-17-1_S197_L001_Q_28 : 42671: 258.744: 42671: 258.262: 32684: 278.442: 32684: 215.473: 21745: 444.374
MT3-21-3_S24_L001_Q_28 : 31464: 228.249: 31464: 228.529: 20873: 281.854: 20873: 216.533: 14056: 449.253
MT1-8-1_S266_L001_Q_28 : 58278: 244.556: 58278: 181.805: 27120: 278.197: 27120: 217.084: 18391: 443.477
MT1-17-2_S205_L001_Q_28 : 36709: 247.875: 36709: 236.758: 25077: 279.241: 25077: 216.987: 16801: 447.081
MT3-2-1_S223_L001_Q_28 : 16046: 238.286: 16046: 238.166: 11223: 280.35: 11223: 216.479: 7482: 450.147
MT1-8-2_S274_L001_Q_28 : 62832: 186.38: 62832: 114.23: 13243: 276.028: 13243: 214.394: 9163: 432.414
MT1-17-3_S213_L001_Q_28 : 37271: 241.269: 37271: 230.13: 24643: 280.833: 24643: 215.299: 16123: 451.469
MT1-8-3_S282_L001_Q_28 : 37360: 233.642: 37360: 224.899: 23972: 281.296: 23972: 214.334: 15548: 451.972
MT1-18-1_S221_L001_Q_28 : 69126: 176.202: 69126: 152.317: 25419: 279.213: 25419: 215.681: 16940: 445.304
MT1-18-2_S229_L001_Q_28 : 57918: 192.194: 57918: 154.043: 20971: 270.772: 20971: 213.785: 14282: 421.928
MT0-6-1_S314_L001_Q_28 : 19731: 280.621: 19731: 281.138: 16680: 278.97: 16680: 221.562: 11586: 451.45
MT0-6-2_S322_L001_Q_28 : 25558: 289.915: 25558: 290.449: 22490: 275.526: 22490: 222.542: 15468: 447.824
MT0-14-1_S316_L001_Q_28 : 18773: 292.802: 18773: 293.33: 16540: 278.797: 16540: 217.948: 11013: 451.649
MT0-6-3_S330_L001_Q_28 : 27966: 173.187: 27966: 172.749: 12597: 286.561: 12597: 219.796: 9149: 454.81
MT0-14-3_S332_L001_Q_28 : 28686: 282.493: 28686: 282.584: 24120: 274.165: 24120: 221.484: 15783: 451.875
MT0-7-1_S338_L001_Q_28 : 24294: 283.843: 24294: 284.335: 20868: 277.572: 20868: 222.307: 14546: 447.182
MT0-15-1_S340_L001_Q_28 : 21029: 281.04: 21029: 281.746: 17651: 283.139: 17651: 219.557: 12277: 454.925
MT0-7-2_S346_L001_Q_28 : 58445: 274.712: 58445: 275.133: 48063: 275.5: 48063: 221.596: 32913: 446.752
MT0-15-2_S348_L001_Q_28 : 23311: 286.514: 23311: 286.931: 20100: 275.829: 20100: 218.846: 13365: 447.282
MT0-7-3_S354_L001_Q_28 : 33849: 288.721: 33849: 289.284: 29405: 276.962: 29405: 220.76: 20369: 446.51
MT0-15-3_S356_L001_Q_28 : 23306: 292.481: 23306: 293.065: 20381: 284.266: 20381: 217.884: 13958: 455.725
MT0-8-1_S362_L001_Q_28 : 37113: 278.744: 37113: 279.263: 31067: 280.094: 31067: 222.216: 21861: 453.845
MT0-16-1_S364_L001_Q_28 : 25686: 287.003: 25686: 287.325: 22145: 274.447: 22145: 215.549: 14300: 449.648
MT0-8-2_S370_L001_Q_28 : 30455: 285.162: 30455: 285.702: 26037: 278.353: 26037: 220.69: 17789: 450.424
MT0-16-2_S372_L001_Q_28 : 26912: 291.513: 26912: 292.378: 23476: 281.994: 23476: 218.339: 16195: 444.802
MT0-8-3_S378_L001_Q_28 : 30499: 284.488: 30499: 285.258: 26264: 277.659: 26264: 219.657: 18112: 446.755
MT0-16-3_S380_L001_Q_28 : 18796: 288.913: 18796: 289.461: 16399: 281.942: 16399: 217.445: 11213: 450.601
MT0-9-1_S291_L001_Q_28 : 20060: 289.838: 20060: 289.998: 17292: 281.258: 17292: 218.793: 11794: 452.919
MT0-17-1_S293_L001_Q_28 : 57605: 202.565: 57605: 203.749: 32027: 266.96: 32027: 222.091: 21795: 426.618
MT0-17-2_S301_L001_Q_28 : 25614: 280.456: 25614: 281.024: 21576: 279.874: 21576: 221.963: 15051: 449.426
GT3-14-1_S124_L001_Q_28 : 14642: 250.661: 14642: 252.274: 11320: 266.385: 11320: 192.073: 5427: 378.552
GT3-14-2_S132_L001_Q_28 : 25385: 230.794: 25385: 233.361: 17474: 256.457: 17474: 186.23: 8551: 334.696
GT1-2-3_S233_L001_Q_28 : 24208: 210.084: 24208: 216.908: 15469: 229.309: 15469: 177.383: 10094: 258.791
GT3-14-3_S140_L001_Q_28 : 13707: 260.442: 13707: 261.273: 10766: 273.367: 10766: 193.349: 4695: 405.441
GT1-24-1_S270_L001_Q_28 : 12595: 285.121: 12595: 286.084: 10680: 281.745: 10680: 196.244: 4232: 449.654
GT3-15-1_S148_L001_Q_28 : 22236: 281.982: 22236: 282.525: 19156: 276.444: 19156: 193.979: 7953: 424.519
GT1-24-2_S278_L001_Q_28 : 58699: 236.342: 58699: 241.986: 43219: 245.616: 43219: 184.071: 24894: 303.504
GT3-15-2_S156_L001_Q_28 : 17552: 264.111: 17552: 266.563: 13792: 261.602: 13792: 189.263: 6555: 360.586
GT1-24-3_S286_L001_Q_28 : 8666: 276.696: 8666: 277.862: 7054: 281.316: 7054: 194.188: 2734: 433.92
GT3-15-3_S164_L001_Q_28 : 21447: 284.278: 21447: 284.92: 18398: 275.62: 18398: 191.794: 7517: 418.302
GT1-3-1_S241_L001_Q_28 : 3895: 216.076: 3895: 223.954: 2535: 235.024: 2535: 178.03: 1543: 272.056
GT3-16-1_S172_L001_Q_28 : 12823: 281.251: 12823: 282.154: 10879: 276.935: 10879: 191.198: 4225: 424.655
GT1-3-2_S249_L001_Q_28 : 44535: 217.529: 44535: 221.337: 27451: 254.252: 27451: 184.294: 13878: 326.261
GT3-16-2_S180_L001_Q_28 : 7728: 264.078: 7728: 265.68: 6173: 266.097: 6173: 190.929: 2805: 373.13
GT1-3-3_S257_L001_Q_28 : 6791: 221.089: 6791: 226.702: 4497: 238.079: 4497: 182.744: 2643: 292.47
GT3-16-3_S188_L001_Q_28 : 18601: 264.675: 18601: 267.005: 15012: 266.665: 15012: 187.911: 6557: 356.7
GT1-4-1_S265_L001_Q_28 : 7884: 255.317: 7884: 259.215: 5964: 262.433: 5964: 188.588: 2963: 354.744
GT3-17-1_S101_L001_Q_28 : 33339: 263.519: 33339: 259.102: 25102: 276.053: 25102: 194.874: 10720: 418.051
GT1-4-2_S273_L001_Q_28 : 10377: 233.004: 10377: 239.509: 7229: 240.972: 7229: 182.342: 4342: 294.357
GT1-4-3_S281_L001_Q_28 : 32747: 236.252: 32747: 239.332: 22019: 270.074: 22019: 188.251: 9214: 380.822
GT1-14-3_S236_L001_Q_28 : 2637: 282.464: 2637: 283.832: 2216: 283.03: 2216: 191.27: 730: 445.386
GT1-15-1_S244_L001_Q_28 : 7804: 272.086: 7804: 273.254: 6259: 283.439: 6259: 192.546: 2113: 448.758
GT0-24-2_S280_L001_Q_28 : 56255: 218.517: 56255: 219.582: 34760: 262.597: 34760: 190.721: 12593: 409.799
GT1-15-2_S252_L001_Q_28 : 21704: 278.756: 21704: 280.09: 18002: 283.52: 18002: 192.864: 6355: 440.084
GT0-24-3_S288_L001_Q_28 : 40096: 209.161: 40096: 210.398: 23799: 260.033: 23799: 188.584: 9258: 386.829
GT0-12-3_S191_L001_Q_28 : 35371: 266.041: 35371: 266.682: 27600: 255.488: 27600: 189.904: 8824: 428.273
GT1-15-3_S260_L001_Q_28 : 22296: 282.709: 22296: 283.44: 18737: 285.776: 18737: 192.901: 6292: 456.008
GT0-3-1_S55_L001_Q_28 : 70481: 248.44: 70481: 249.279: 51420: 263.638: 51420: 193.786: 20551: 408.598
GT0-1-2_S15_L001_Q_28 : 31786: 227.787: 31786: 228.81: 20689: 263.515: 20689: 192.52: 8394: 398.304
WT1-4_S123_L001_Q_28 : 19395: 296.944: 19395: 297.743: 17784: 268.506: 17784: 225.113: 12252: 440.245
GT1-16-1_S268_L001_Q_28 : 27409: 280.834: 27409: 281.519: 22933: 285.129: 22933: 193.524: 7849: 456.935
GT0-3-2_S63_L001_Q_28 : 57169: 244.493: 57169: 245.382: 40612: 263.54: 40612: 193.952: 15819: 413.485
GT0-13-1_S104_L001_Q_28 : 37847: 240.828: 37847: 241.543: 26337: 259.208: 26337: 194.844: 10741: 403.597
WT1-5_S131_L001_Q_28 : 21163: 276.724: 21163: 277.572: 17719: 270.999: 17719: 221.177: 12009: 427.563
WT0-12_S185_L001_Q_28 : 18829: 291.854: 18829: 292.044: 17098: 279.17: 17098: 226.426: 12010: 452.83
GT1-16-2_S276_L001_Q_28 : 10328: 285.83: 10328: 286.649: 8779: 283.605: 8779: 192.034: 2805: 451.465
GT0-3-3_S71_L001_Q_28 : 33017: 196.799: 33017: 198.506: 17687: 261.462: 17687: 194.497: 7272: 399.866
GT0-13-2_S112_L001_Q_28 : 18855: 247.123: 18855: 247.684: 13412: 257.656: 13412: 190.778: 4672: 416.678
WT1-6_S139_L001_Q_28 : 17627: 295.088: 17627: 295.707: 15944: 266.548: 15944: 222.744: 10515: 441.479
WT0-13_S98_L001_Q_28 : 35388: 228.569: 35388: 228.382: 23252: 275.442: 23252: 229.93: 16324: 452.634
GT1-16-3_S284_L001_Q_28 : 36331: 260.362: 36331: 261.968: 27091: 280.779: 27091: 188.602: 9382: 417.595
GT0-4-1_S79_L001_Q_28 : 47291: 222.137: 47291: 223.932: 29939: 262.595: 29939: 191.211: 11508: 401.55
GT0-13-3_S120_L001_Q_28 : 45906: 251.287: 45906: 252.11: 33755: 257.455: 33755: 192.996: 12761: 407.593
WT1-7_S147_L001_Q_28 : 23591: 294.336: 23591: 295.233: 21110: 266.084: 21110: 221.011: 14364: 435.717
WT0-14_S106_L001_Q_28 : 24980: 299.716: 24980: 299.642: 22395: 264.202: 22395: 230.716: 14525: 451.862
GT1-17-1_S197_L001_Q_28 : 62366: 208.717: 62366: 200.309: 33268: 265.744: 33268: 194.701: 13214: 425.05
GT0-4-2_S87_L001_Q_28 : 51437: 248.561: 51437: 249.509: 37475: 262.911: 37475: 193.45: 14510: 412
GT0-1-3_S23_L001_Q_28 : 51918: 199.769: 51918: 200.625: 28461: 262.29: 28461: 194.49: 10467: 429.536
WT1-8_S155_L001_Q_28 : 22738: 224.275: 22738: 224.468: 14526: 275.321: 14526: 222.972: 10038: 443.842
WT0-15_S114_L001_Q_28 : 21331: 274.216: 21331: 274.551: 17770: 272.825: 17770: 224.658: 11934: 450.46
GT1-17-2_S205_L001_Q_28 : 30366: 265.204: 30366: 266.798: 23746: 276.344: 23746: 189.89: 7992: 424.555
GT0-4-3_S95_L001_Q_28 : 92946: 244.671: 92946: 245.735: 66453: 263.901: 66453: 193.317: 26144: 411.751
GT0-14-1_S128_L001_Q_28 : 53761: 242.42: 53761: 244.091: 38477: 259.711: 38477: 196.948: 18743: 371.93
WT1-9_S163_L001_Q_28 : 22700: 295.886: 22700: 296.573: 20457: 266.031: 20457: 218.982: 13593: 437.425
WT0-16_S122_L001_Q_28 : 26572: 284.129: 26572: 284.572: 23136: 273.681: 23136: 228.857: 16063: 450.733
GT1-17-3_S213_L001_Q_28 : 22189: 248.61: 22189: 253.806: 16102: 261.568: 16102: 187.465: 7881: 357.606
GT0-5-1_S8_L001_Q_28 : 19354: 244.732: 19354: 245.189: 13813: 262.437: 13813: 193.638: 5553: 406.413
GT0-14-2_S136_L001_Q_28 : 25989: 252.103: 25989: 253.364: 19103: 258.843: 19103: 192.729: 7945: 385.834
WT3-10_S173_L001_Q_28 : 23529: 287.417: 23529: 288.308: 20822: 267.569: 20822: 218.166: 13901: 421.63
WT0-17_S130_L001_Q_28 : 28330: 261.693: 28330: 261.575: 22011: 275.297: 22011: 224.194: 14813: 450.881
GT0-5-2_S16_L001_Q_28 : 34853: 248.404: 34853: 248.78: 25068: 263.966: 25068: 191.517: 9497: 409.533
GT0-14-3_S144_L001_Q_28 : 34539: 257.442: 34539: 257.697: 26030: 258.497: 26030: 193.191: 9291: 426.408
WT3-11_S181_L001_Q_28 : 24868: 289.845: 24868: 290.854: 22033: 267.883: 22033: 222.566: 14857: 432.514
WT0-18_S138_L001_Q_28 : 20674: 299.836: 20674: 299.65: 18759: 270.709: 18759: 231.351: 12792: 452.772
GT0-15-1_S152_L001_Q_28 : 39934: 258.013: 39934: 258.575: 30203: 262.516: 30203: 194.587: 11893: 414.994
WT3-12_S189_L001_Q_28 : 19429: 287.068: 19429: 287.196: 17071: 279.22: 17071: 223.784: 11867: 454.077
WT0-19_S146_L001_Q_28 : 32087: 280.765: 32087: 281.114: 27210: 270.417: 27210: 224.343: 18277: 445.159
WT3-13_S102_L001_Q_28 : 27289: 268.921: 27289: 269.167: 22144: 277.312: 22144: 224.124: 15133: 452.311
WT0-1_S97_L001_Q_28 : 19245: 292.712: 19245: 292.849: 17478: 279.072: 17478: 227.927: 12305: 454.558
WT0-20_S154_L001_Q_28 : 27899: 299.625: 27899: 299.529: 25640: 276.26: 25640: 229.207: 17809: 454.103
MT3-22-1_S32_L001_Q_28 : 46423: 159.549: 46423: 159.312: 18725: 271.421: 18725: 223.288: 12816: 439.829
MT3-22-2_S40_L001_Q_28 : 32603: 211.924: 32603: 212.089: 19560: 275.893: 19560: 212.712: 12533: 441.438
MT1-9-1_S195_L001_Q_28 : 60042: 186.297: 60042: 153.759: 22179: 254.679: 22179: 207.412: 16569: 368.201
MT3-22-3_S48_L001_Q_28 : 24381: 253.334: 24381: 253.339: 18309: 283.307: 18309: 217.251: 12591: 450.34
MT1-18-3_S237_L001_Q_28 : 43146: 216.96: 43146: 196.085: 22811: 277.788: 22811: 215.591: 15107: 442.995
MT1-9-2_S203_L001_Q_28 : 46356: 207.29: 46356: 155.826: 17518: 271.148: 17518: 217.726: 12104: 428.313
MT3-23-1_S56_L001_Q_28 : 40587: 234.212: 40587: 233.888: 27855: 280.473: 27855: 215.809: 18688: 445.831
MT1-19-1_S245_L001_Q_28 : 51698: 202.714: 51698: 171.454: 22699: 277.976: 22699: 216.17: 15137: 444.029
MT1-9-3_S211_L001_Q_28 : 57949: 172.217: 57949: 121.836: 14160: 261.371: 14160: 213.769: 9999: 402.006
MT3-23-2_S64_L001_Q_28 : 28967: 240.944: 28967: 241.049: 20852: 278.529: 20852: 214.876: 14260: 434.287
MT1-19-2_S253_L001_Q_28 : 39408: 246.942: 39408: 247.733: 28603: 278.488: 28603: 218.004: 18848: 450.355
MT3-10-1_S319_L001_Q_28 : 51554: 140.434: 51554: 140.919: 17585: 274.27: 17585: 212.22: 11873: 423.466
MT3-23-3_S72_L001_Q_28 : 32540: 249.553: 32540: 249.774: 24169: 281.357: 24169: 215.488: 16167: 445.789
MT1-19-3_S261_L001_Q_28 : 39564: 263.782: 39564: 261.552: 30969: 278.569: 30969: 215.243: 20333: 445.51
MT3-10-3_S335_L001_Q_28 : 22346: 277.349: 22346: 276.872: 19148: 280.709: 19148: 214.212: 12636: 444.774
MT3-2-3_S239_L001_Q_28 : 23366: 297.911: 23366: 297.766: 21615: 277.444: 21615: 215.878: 12802: 456.767
MT1-20-1_S269_L001_Q_28 : 47552: 229.668: 47552: 223.919: 30353: 279.72: 30353: 215.98: 20051: 448.494
MT3-11-1_S343_L001_Q_28 : 28750: 249.8: 28750: 249.869: 21820: 280.409: 21820: 214.662: 14589: 441.26
MT3-24-1_S80_L001_Q_28 : 33224: 216.07: 33224: 216.805: 20613: 279.999: 20613: 212.924: 13549: 442.221
MT1-20-2_S277_L001_Q_28 : 44128: 188.968: 44128: 157.654: 16660: 278.941: 16660: 214.93: 11045: 444.266
MT3-11-2_S351_L001_Q_28 : 21899: 267.347: 21899: 267.22: 18071: 280.459: 18071: 214.325: 12170: 441.351
MT3-24-2_S88_L001_Q_28 : 30910: 253.425: 30910: 253.843: 23436: 281.728: 23436: 215.157: 15705: 444.582
MT1-20-3_S285_L001_Q_28 : 37549: 245.97: 37549: 235.342: 25437: 279.395: 25437: 214.024: 16453: 447.598
MT3-11-3_S359_L001_Q_28 : 25122: 277.838: 25122: 277.944: 21406: 273.504: 21406: 214.42: 14034: 438.257
MT3-24-3_S96_L001_Q_28 : 35125: 210.151: 35125: 210.224: 21139: 281.093: 21139: 215.632: 14277: 445.545
MT1-21-1_S198_L001_Q_28 : 32702: 248.504: 32702: 245.173: 23219: 273.778: 23219: 218.036: 15995: 434.453
MT3-1-1_S199_L001_Q_28 : 34119: 271.107: 34119: 271.579: 27867: 282.556: 27867: 215.595: 18474: 452.592
MT1-21-2_S206_L001_Q_28 : 30440: 248.368: 30440: 246.525: 22176: 273.973: 22176: 219.826: 15279: 436.956
MT3-12-1_S367_L001_Q_28 : 28418: 248.237: 28418: 248.488: 21303: 279.353: 21303: 214.844: 14198: 439.572
MT1-21-3_S214_L001_Q_28 : 29507: 253.688: 29507: 253.451: 22342: 274.627: 22342: 218.397: 15616: 433.82
MT0-9-2_S299_L001_Q_28 : 23510: 278.172: 23510: 278.705: 19535: 281.585: 19535: 219.788: 13408: 453.391
MT1-10-1_S219_L001_Q_28 : 55014: 185.004: 55014: 107.831: 10578: 271.176: 10578: 216.018: 7409: 420.029
MT0-17-3_S309_L001_Q_28 : 30887: 264.561: 30887: 265.018: 24260: 271.948: 24260: 221.391: 16450: 443.277
MT1-10-2_S227_L001_Q_28 : 54276: 183.525: 54276: 108.215: 9925: 271.503: 9925: 214.396: 6938: 423.164
MT0-18-1_S317_L001_Q_28 : 26132: 281.091: 26132: 281.814: 22082: 282.259: 22082: 220.733: 15571: 453.997
GT3-4-2_S177_L001_Q_28 : 21357: 219.972: 21357: 222.466: 13875: 257.071: 13875: 188.315: 6897: 345.435
MT1-10-3_S235_L001_Q_28 : 18935: 288.635: 18935: 289.03: 16603: 269.879: 16603: 220.572: 11013: 443.059
MT0-18-2_S325_L001_Q_28 : 17803: 291.58: 17803: 292.165: 15564: 282.769: 15564: 218.606: 10863: 454.445
GT3-4-3_S185_L001_Q_28 : 18900: 232.722: 18900: 232.984: 12518: 270.869: 12518: 191.477: 3871: 432.351
MT1-11-1_S243_L001_Q_28 : 24407: 283.272: 24407: 283.803: 20886: 270.409: 20886: 222.154: 14059: 442.361
MT0-18-3_S333_L001_Q_28 : 25278: 283.298: 25278: 283.702: 21437: 281.514: 21437: 221.204: 14914: 451.654
GT3-5-1_S98_L001_Q_28 : 41051: 261.416: 41051: 261.614: 32422: 265.139: 32422: 193.363: 15762: 385.807
MT1-11-2_S251_L001_Q_28 : 39203: 208.308: 39203: 146.682: 13335: 272.131: 13335: 217.856: 9265: 429.549
MT0-19-1_S341_L001_Q_28 : 21902: 285.345: 21902: 286.272: 18820: 281.6: 18820: 222.071: 13620: 439.762
