GT0-10-1_S127_L001.singles.fastq:1343
GT0-10-2_S135_L001.singles.fastq:1469
GT0-10-3_S143_L001.singles.fastq:1396
GT0-11-1_S151_L001.singles.fastq:1653
GT0-11-2_S159_L001.singles.fastq:1141
GT0-11-3_S167_L001.singles.fastq:2147
GT0-1-1_S7_L001.singles.fastq:1340
GT0-12-1_S175_L001.singles.fastq:453
GT0-12-2_S183_L001.singles.fastq:1806
GT0-12-3_S191_L001.singles.fastq:1713
GT0-1-2_S15_L001.singles.fastq:1517
GT0-13-1_S104_L001.singles.fastq:1564
GT0-13-2_S112_L001.singles.fastq:887
GT0-13-3_S120_L001.singles.fastq:1914
GT0-1-3_S23_L001.singles.fastq:1867
GT0-14-1_S128_L001.singles.fastq:1925
GT0-14-2_S136_L001.singles.fastq:1168
GT0-14-3_S144_L001.singles.fastq:1542
GT0-15-1_S152_L001.singles.fastq:1791
GT0-15-2_S160_L001.singles.fastq:1275
GT0-15-3_S168_L001.singles.fastq:2687
GT0-16-1_S176_L001.singles.fastq:2672
GT0-16-2_S184_L001.singles.fastq:3108
GT0-16-3_S192_L001.singles.fastq:772
GT0-17-1_S199_L001.singles.fastq:2564
GT0-17-2_S207_L001.singles.fastq:2473
GT0-17-3_S215_L001.singles.fastq:1261
GT0-18-1_S223_L001.singles.fastq:994
GT0-18-2_S231_L001.singles.fastq:1200
GT0-18-3_S239_L001.singles.fastq:2001
GT0-19-1_S247_L001.singles.fastq:1980
GT0-19-2_S255_L001.singles.fastq:1918
GT0-19-3_S263_L001.singles.fastq:2879
GT0-20-1_S271_L001.singles.fastq:1
GT0-20-2_S279_L001.singles.fastq:3684
GT0-20-3_S287_L001.singles.fastq:1783
GT0-21-1_S200_L001.singles.fastq:1574
GT0-21-2_S208_L001.singles.fastq:2096
GT0-21-3_S216_L001.singles.fastq:1483
GT0-2-1_S31_L001.singles.fastq:2452
GT0-22-1_S224_L001.singles.fastq:1637
GT0-22-2_S232_L001.singles.fastq:1395
GT0-22-3_S240_L001.singles.fastq:2436
GT0-2-2_S39_L001.singles.fastq:1517
GT0-23-1_S248_L001.singles.fastq:2872
GT0-23-2_S256_L001.singles.fastq:2694
GT0-23-3_S264_L001.singles.fastq:1804
GT0-2-3_S47_L001.singles.fastq:1513
GT0-24-1_S272_L001.singles.fastq:2078
GT0-24-2_S280_L001.singles.fastq:2567
GT0-24-3_S288_L001.singles.fastq:1833
GT0-3-1_S55_L001.singles.fastq:3182
GT0-3-2_S63_L001.singles.fastq:2475
GT0-3-3_S71_L001.singles.fastq:1220
GT0-4-1_S79_L001.singles.fastq:2219
GT0-4-2_S87_L001.singles.fastq:2378
GT0-4-3_S95_L001.singles.fastq:4263
GT0-5-1_S8_L001.singles.fastq:861
GT0-5-2_S16_L001.singles.fastq:1817
GT0-5-3_S24_L001.singles.fastq:1207
GT0-6-1_S32_L001.singles.fastq:373
GT0-6-2_S40_L001.singles.fastq:1812
GT0-6-3_S48_L001.singles.fastq:1154
GT0-7-1_S56_L001.singles.fastq:3717
GT0-7-2_S64_L001.singles.fastq:4196
GT0-7-3_S72_L001.singles.fastq:3109
GT0-8-1_S80_L001.singles.fastq:4
GT0-8-2_S88_L001.singles.fastq:2558
GT0-8-3_S96_L001.singles.fastq:951
GT0-9-1_S103_L001.singles.fastq:1778
GT0-9-2_S111_L001.singles.fastq:1754
GT0-9-3_S119_L001.singles.fastq:1339
GT1-10-1_S219_L001.singles.fastq:1513
GT1-10-2_S227_L001.singles.fastq:2679
GT1-10-3_S235_L001.singles.fastq:4362
GT1-11-1_S243_L001.singles.fastq:256
GT1-11-2_S251_L001.singles.fastq:1555
GT1-11-3_S259_L001.singles.fastq:348
GT1-1-1_S193_L001.singles.fastq:4030
GT1-12-1_S267_L001.singles.fastq:1121
GT1-12-2_S275_L001.singles.fastq:409
GT1-12-3_S283_L001.singles.fastq:1709
GT1-1-2_S201_L001.singles.fastq:2619
GT1-13-1_S196_L001.singles.fastq:932
GT1-13-2_S204_L001.singles.fastq:1065
GT1-13-3_S212_L001.singles.fastq:1909
GT1-1-3_S209_L001.singles.fastq:1806
GT1-14-1_S220_L001.singles.fastq:1767
GT1-14-2_S228_L001.singles.fastq:976
GT1-14-3_S236_L001.singles.fastq:251
GT1-15-1_S244_L001.singles.fastq:753
GT1-15-2_S252_L001.singles.fastq:1999
GT1-15-3_S260_L001.singles.fastq:2052
GT1-16-1_S268_L001.singles.fastq:2454
GT1-16-2_S276_L001.singles.fastq:996
GT1-16-3_S284_L001.singles.fastq:3630
GT1-17-1_S197_L001.singles.fastq:2391
GT1-17-2_S205_L001.singles.fastq:2805
