Samples:R1.bf.size:R1.bf.len:R2.bf.size:R2.bf.len:R1.af.size:R1.af.len:R2.af.size:R2.af.len:size.ovelap.avg:len.overlap.avg
MT3-20-3_S95_L001_Q_23 : 44040: 166.31: 44040: 166.951: 20615: 280.665: 20615: 229.831: 13979: 421.661
MT1-7-1_S242_L001_Q_23 : 36377: 293.479: 36377: 293.902: 34659: 284.75: 34659: 243.206: 24910: 447.931
MT1-16-2_S276_L001_Q_23 : 30610: 289.788: 30610: 290.368: 28647: 283.416: 28647: 241.572: 20449: 446.996
MT3-21-1_S8_L001_Q_23 : 37490: 170.361: 37490: 170.463: 17659: 286.928: 17659: 234.579: 11883: 439.292
MT1-7-2_S250_L001_Q_23 : 36025: 257.816: 36025: 209.839: 22096: 283.694: 22096: 236.705: 15382: 435.785
MT1-16-3_S284_L001_Q_23 : 34892: 236.583: 34892: 238.507: 25486: 285.182: 25486: 239.406: 17783: 445.377
MT3-21-2_S16_L001_Q_23 : 29615: 219.696: 29615: 220.236: 19756: 289.623: 19756: 233.423: 12858: 445.337
MT1-7-3_S258_L001_Q_23 : 56769: 216.191: 56769: 109.28: 11686: 276.662: 11686: 227.944: 8048: 412.511
MT1-17-1_S197_L001_Q_23 : 42671: 258.744: 42671: 258.262: 34552: 286.67: 34552: 235.418: 22971: 443.237
MT3-21-3_S24_L001_Q_23 : 31464: 228.249: 31464: 228.529: 21961: 289.424: 21961: 235.455: 14583: 448.538
MT1-8-1_S266_L001_Q_23 : 58278: 244.556: 58278: 181.805: 28828: 286.463: 28828: 235.78: 19643: 441.574
MT1-17-2_S205_L001_Q_23 : 36709: 247.875: 36709: 236.758: 26511: 287.676: 26511: 236.575: 17809: 446.181
MT3-2-1_S223_L001_Q_23 : 16046: 238.286: 16046: 238.166: 11834: 289.236: 11834: 236.224: 7906: 449.677
MT1-8-2_S274_L001_Q_23 : 62832: 186.38: 62832: 114.23: 14165: 281.99: 14165: 231.69: 9637: 428.367
MT1-17-3_S213_L001_Q_23 : 37271: 241.269: 37271: 230.13: 25976: 289.493: 25976: 234.597: 16817: 450.781
MT1-8-3_S282_L001_Q_23 : 37360: 233.642: 37360: 224.899: 25285: 289.754: 25285: 233.305: 15929: 451.307
MT1-18-1_S221_L001_Q_23 : 69126: 176.202: 69126: 152.317: 26799: 287.474: 26799: 234.886: 17766: 444.246
MT1-18-2_S229_L001_Q_23 : 57918: 192.194: 57918: 154.043: 22455: 278.557: 22455: 231.841: 15479: 419.118
MT0-6-1_S314_L001_Q_23 : 19731: 280.621: 19731: 281.138: 17809: 287.326: 17809: 242.201: 12483: 450.936
MT0-6-2_S322_L001_Q_23 : 25558: 289.915: 25558: 290.449: 23931: 285.038: 23931: 243.655: 17379: 447.381
MT0-14-1_S316_L001_Q_23 : 18773: 292.802: 18773: 293.33: 17773: 287.357: 17773: 238.843: 11795: 450.91
MT0-6-3_S330_L001_Q_23 : 27966: 173.187: 27966: 172.749: 13479: 291.864: 13479: 240.018: 9158: 454.658
MT0-14-3_S332_L001_Q_23 : 28686: 282.493: 28686: 282.584: 25944: 284.035: 25944: 243.121: 17626: 451.531
MT0-7-1_S338_L001_Q_23 : 24294: 283.843: 24294: 284.335: 22142: 286.347: 22142: 243.165: 15973: 446.71
MT0-15-1_S340_L001_Q_23 : 21029: 281.04: 21029: 281.746: 18955: 290.492: 18955: 240.511: 12790: 454.578
MT0-7-2_S346_L001_Q_23 : 58445: 274.712: 58445: 275.133: 51234: 284.705: 51234: 242.637: 36568: 446.313
MT0-15-2_S348_L001_Q_23 : 23311: 286.514: 23311: 286.931: 21481: 285.554: 21481: 240.589: 14839: 446.829
MT0-7-3_S354_L001_Q_23 : 33849: 288.721: 33849: 289.284: 31420: 285.574: 31420: 241.854: 22401: 445.976
MT0-15-3_S356_L001_Q_23 : 23306: 292.481: 23306: 293.065: 22042: 290.651: 22042: 238.4: 14323: 455.589
MT0-8-1_S362_L001_Q_23 : 37113: 278.744: 37113: 279.263: 33118: 288.106: 33118: 243.437: 23331: 453.527
MT0-16-1_S364_L001_Q_23 : 25686: 287.003: 25686: 287.325: 23752: 284.403: 23752: 236.509: 15625: 448.863
MT0-8-2_S370_L001_Q_23 : 30455: 285.162: 30455: 285.702: 27893: 286.543: 27893: 241.901: 19383: 449.962
MT0-16-2_S372_L001_Q_23 : 26912: 291.513: 26912: 292.378: 25361: 289.104: 25361: 238.864: 16718: 444.334
MT0-8-3_S378_L001_Q_23 : 30499: 284.488: 30499: 285.258: 27971: 286.128: 27971: 240.862: 19694: 446.015
MT0-16-3_S380_L001_Q_23 : 18796: 288.913: 18796: 289.461: 17604: 289.371: 17604: 238.25: 11607: 449.908
MT0-9-1_S291_L001_Q_23 : 20060: 289.838: 20060: 289.998: 18641: 288.47: 18641: 239.643: 12520: 452.432
MT0-17-1_S293_L001_Q_23 : 57605: 202.565: 57605: 203.749: 34230: 278.137: 34230: 242.688: 25391: 427.59
MT0-17-2_S301_L001_Q_23 : 25614: 280.456: 25614: 281.024: 23061: 287.992: 23061: 242.624: 16207: 449.142
GT3-14-1_S124_L001_Q_23 : 14642: 250.661: 14642: 252.274: 12058: 273.924: 12058: 207.483: 4747: 357.57
GT3-14-2_S132_L001_Q_23 : 25385: 230.794: 25385: 233.361: 19022: 262.906: 19022: 199.639: 7903: 308.478
GT1-2-3_S233_L001_Q_23 : 24208: 210.084: 24208: 216.908: 17438: 232.064: 17438: 187.591: 10662: 239.207
GT3-14-3_S140_L001_Q_23 : 13707: 260.442: 13707: 261.273: 11496: 281.566: 11496: 209.502: 3922: 387.724
GT1-24-1_S270_L001_Q_23 : 12595: 285.121: 12595: 286.084: 11526: 289.75: 11526: 215.81: 3277: 446.004
GT3-15-1_S148_L001_Q_23 : 22236: 281.982: 22236: 282.525: 20327: 284.796: 20327: 210.369: 6461: 412.046
GT1-24-2_S278_L001_Q_23 : 58699: 236.342: 58699: 241.986: 47579: 250.111: 47579: 196.92: 24340: 278.787
GT3-15-2_S156_L001_Q_23 : 17552: 264.111: 17552: 266.563: 15023: 268.986: 15023: 203.77: 6148: 339.765
GT1-24-3_S286_L001_Q_23 : 8666: 276.696: 8666: 277.862: 7585: 288.39: 7585: 213.533: 2045: 422.436
GT3-15-3_S164_L001_Q_23 : 21447: 284.278: 21447: 284.92: 19635: 283.624: 19635: 207.937: 6010: 402.047
GT1-3-1_S241_L001_Q_23 : 3895: 216.076: 3895: 223.954: 2861: 238.265: 2861: 189.195: 1615: 251.329
GT3-16-1_S172_L001_Q_23 : 12823: 281.251: 12823: 282.154: 11645: 285.066: 11645: 207.708: 3322: 409.054
GT1-3-2_S249_L001_Q_23 : 44535: 217.529: 44535: 221.337: 30499: 259.262: 30499: 199.03: 13208: 296.909
GT3-16-2_S180_L001_Q_23 : 7728: 264.078: 7728: 265.68: 6649: 273.817: 6649: 206.08: 2487: 349.776
GT1-3-3_S257_L001_Q_23 : 6791: 221.089: 6791: 226.702: 5023: 243.611: 5023: 195.834: 2930: 284.794
GT3-16-3_S188_L001_Q_23 : 18601: 264.675: 18601: 267.005: 16432: 273.266: 16432: 205.161: 5880: 330.688
GT1-4-1_S265_L001_Q_23 : 7884: 255.317: 7884: 259.215: 6551: 268.346: 6551: 203.463: 2729: 327.674
GT3-17-1_S101_L001_Q_23 : 33339: 263.519: 33339: 259.102: 26991: 283.791: 26991: 213.01: 8620: 403.768
GT1-4-2_S273_L001_Q_23 : 10377: 233.004: 10377: 239.509: 8015: 245.079: 8015: 193.417: 4321: 270.016
GT1-4-3_S281_L001_Q_23 : 32747: 236.252: 32747: 239.332: 24262: 275.468: 24262: 205.284: 7977: 350.571
GT1-14-3_S236_L001_Q_23 : 2637: 282.464: 2637: 283.832: 2398: 290.432: 2398: 211.041: 519: 440.906
GT1-15-1_S244_L001_Q_23 : 7804: 272.086: 7804: 273.254: 6747: 291.19: 6747: 212.435: 1461: 443.868
GT0-24-2_S280_L001_Q_23 : 56255: 218.517: 56255: 219.582: 37234: 275.792: 37234: 211.259: 13715: 406.16
GT1-15-2_S252_L001_Q_23 : 21704: 278.756: 21704: 280.09: 19436: 290.878: 19436: 212.56: 4422: 431.322
GT0-24-3_S288_L001_Q_23 : 40096: 209.161: 40096: 210.398: 25544: 272.106: 25544: 208.261: 9891: 382.369
GT0-12-3_S191_L001_Q_23 : 35371: 266.041: 35371: 266.682: 29716: 271.307: 29716: 210.587: 10527: 427.907
GT1-15-3_S260_L001_Q_23 : 22296: 282.709: 22296: 283.44: 20191: 292.614: 20191: 212.949: 4267: 455.537
GT0-3-1_S55_L001_Q_23 : 70481: 248.44: 70481: 249.279: 54839: 276.918: 54839: 214.335: 22524: 406.449
GT0-1-2_S15_L001_Q_23 : 31786: 227.787: 31786: 228.81: 22124: 276.694: 22124: 213.297: 9049: 395.204
WT1-4_S123_L001_Q_23 : 19395: 296.944: 19395: 297.743: 18792: 280.519: 18792: 245.184: 14398: 440.226
GT1-16-1_S268_L001_Q_23 : 27409: 280.834: 27409: 281.519: 24574: 292.826: 24574: 213.562: 5404: 456.936
GT0-3-2_S63_L001_Q_23 : 57169: 244.493: 57169: 245.382: 43373: 277.271: 43373: 214.683: 17536: 411.87
GT0-13-1_S104_L001_Q_23 : 37847: 240.828: 37847: 241.543: 28227: 272.998: 28227: 214.757: 11889: 402.566
WT1-5_S131_L001_Q_23 : 21163: 276.724: 21163: 277.572: 18825: 282.15: 18825: 242.962: 13911: 429.241
WT0-12_S185_L001_Q_23 : 18829: 291.854: 18829: 292.044: 17871: 288.859: 17871: 249.134: 13958: 452.72
GT1-16-2_S276_L001_Q_23 : 10328: 285.83: 10328: 286.649: 9474: 291.174: 9474: 212.162: 2043: 448.323
GT0-3-3_S71_L001_Q_23 : 33017: 196.799: 33017: 198.506: 18971: 275.276: 18971: 214.995: 8010: 398.929
GT0-13-2_S112_L001_Q_23 : 18855: 247.123: 18855: 247.684: 14454: 272.464: 14454: 210.99: 5345: 414.881
WT1-6_S139_L001_Q_23 : 17627: 295.088: 17627: 295.707: 16935: 279.232: 16935: 243.546: 12591: 441.419
WT0-13_S98_L001_Q_23 : 35388: 228.569: 35388: 228.382: 24602: 284.784: 24602: 252.55: 19124: 452.695
GT1-16-3_S284_L001_Q_23 : 36331: 260.362: 36331: 261.968: 29533: 287.015: 29533: 207.738: 7349: 392.963
GT0-4-1_S79_L001_Q_23 : 47291: 222.137: 47291: 223.932: 32038: 276.145: 32038: 212.099: 12485: 399.107
GT0-13-3_S120_L001_Q_23 : 45906: 251.287: 45906: 252.11: 36171: 272.493: 36171: 213.388: 14559: 407.552
WT1-7_S147_L001_Q_23 : 23591: 294.336: 23591: 295.233: 22436: 277.928: 22436: 239.969: 16988: 435.685
WT0-14_S106_L001_Q_23 : 24980: 299.716: 24980: 299.642: 24018: 276.303: 24018: 253.188: 17787: 451.911
GT1-17-1_S197_L001_Q_23 : 62366: 208.717: 62366: 200.309: 35621: 278.72: 35621: 215.512: 14503: 422.894
GT0-4-2_S87_L001_Q_23 : 51437: 248.561: 51437: 249.509: 40025: 276.953: 40025: 214.272: 15969: 409.699
GT0-1-3_S23_L001_Q_23 : 51918: 199.769: 51918: 200.625: 30401: 276.556: 30401: 215.252: 11536: 427.967
WT1-8_S155_L001_Q_23 : 22738: 224.275: 22738: 224.468: 15446: 285.051: 15446: 244.213: 11561: 443.623
WT0-15_S114_L001_Q_23 : 21331: 274.216: 21331: 274.551: 18713: 284.766: 18713: 247.154: 13984: 450.419
GT1-17-2_S205_L001_Q_23 : 30366: 265.204: 30366: 266.798: 25803: 285.077: 25803: 209.295: 6432: 412.25
GT0-4-3_S95_L001_Q_23 : 92946: 244.671: 92946: 245.735: 71012: 277.438: 71012: 214.074: 28618: 409.481
GT0-14-1_S128_L001_Q_23 : 53761: 242.42: 53761: 244.091: 40916: 274.017: 40916: 217.292: 20804: 372.609
WT1-9_S163_L001_Q_23 : 22700: 295.886: 22700: 296.573: 21787: 278.773: 21787: 238.711: 16196: 437.307
WT0-16_S122_L001_Q_23 : 26572: 284.129: 26572: 284.572: 24354: 284.473: 24354: 250.97: 18808: 450.681
GT1-17-3_S213_L001_Q_23 : 22189: 248.61: 22189: 253.806: 17640: 266.792: 17640: 200.802: 7121: 327.686
GT0-5-1_S8_L001_Q_23 : 19354: 244.732: 19354: 245.189: 14807: 276.01: 14807: 214.12: 6144: 404.806
GT0-14-2_S136_L001_Q_23 : 25989: 252.103: 25989: 253.364: 20469: 273.531: 20469: 213.273: 8985: 386.546
WT3-10_S173_L001_Q_23 : 23529: 287.417: 23529: 288.308: 22143: 278.307: 22143: 238.977: 15938: 422.535
WT0-17_S130_L001_Q_23 : 28330: 261.693: 28330: 261.575: 23338: 285.342: 23338: 246.659: 17359: 450.809
GT0-5-2_S16_L001_Q_23 : 34853: 248.404: 34853: 248.78: 26917: 277.29: 26917: 212.483: 10415: 406.334
GT0-14-3_S144_L001_Q_23 : 34539: 257.442: 34539: 257.697: 27845: 273.686: 27845: 213.73: 10581: 425.646
WT3-11_S181_L001_Q_23 : 24868: 289.845: 24868: 290.854: 23425: 278.915: 23425: 243.676: 17369: 433.176
